"date","Temperature_in_degree_celsius","Precipitation_in_mm","Humidity_percent","Solar_radiation_kWh_m2"
1990-09-15,22.49,0.46,69.5,20.4
1990-09-16,22.09,0.28,71.99,19.47
1990-09-17,22.56,0.19,68.74,15.95
1990-09-18,22.2,0.3,70.77,20.79
1990-09-19,22.36,1.07,71.84,13.4
1990-09-20,22.69,1.1,70.59,16.51
1990-09-21,22.63,0.25,70.68,17.33
1990-09-22,22.76,0.92,73.69,14.69
1990-09-23,22.73,0.61,70.62,17.53
1990-09-24,22.72,1.42,76.16,19.86
1990-09-25,22.73,1.95,78.76,11.08
1990-09-26,22.46,0.78,78.26,21.06
1990-09-27,21.89,0.63,78.49,21.43
1990-09-28,21.98,0.24,73.54,22.54
1990-09-29,22.11,0.3,72,22.73
1990-09-30,22.38,3.44,74.38,18.3
1990-10-01,22.59,0.87,74.17,20.14
1990-10-02,22.97,0.02,71.07,24.5
1990-10-03,21.48,0.17,71.96,23.91
1990-10-04,20.86,0.1,64.33,13.56
1990-10-05,21.68,0.4,64.93,17
1990-10-06,22.72,0.51,64.54,19.56
1990-10-07,22.28,0.3,72.68,19.29
1990-10-08,22.33,0.3,72.86,22.15
1990-10-09,22.27,0.33,70.42,21.21
1990-10-10,22.2,0.21,69.89,21.25
1990-10-11,22.57,0.61,69.08,22.21
1990-10-12,22.59,0.55,70.39,23.41
1990-10-13,22.7,0.69,73.08,24
1990-10-14,23.02,0.24,72.65,25.19
1990-10-15,23.02,0.09,74.33,24.09
1990-10-16,23.37,0.06,73.24,25.19
1990-10-17,23.4,0.39,70.84,26.12
1990-10-18,23.13,0.28,74.41,26.14
1990-10-19,23.87,1.17,73.23,21.75
1990-10-20,24.63,0.52,70.57,23.01
1990-10-21,24,0.21,73.96,24.02
1990-10-22,24.16,0.55,74.97,25.15
1990-10-23,24.04,0.2,77.37,27.21
1990-10-24,24.22,0.07,75.64,22.75
1990-10-25,24.29,0.07,75.44,24.71
1990-10-26,24.53,0.05,72.77,23.98
1990-10-27,24.54,0.05,74.04,24.2
1990-10-28,24.91,0.82,65.42,24.39
1990-10-29,23.91,0.52,75.24,24.75
1990-10-30,22.5,2.03,74.82,19.37
1990-10-31,22.59,0.85,72.12,26.21
1990-11-01,22.64,0.52,69.08,27.88
1990-11-02,22.94,0.65,71.15,27.9
1990-11-03,23.27,1.38,78.08,22.23
1990-11-04,23.56,1.08,80.43,21.77
1990-11-05,23.74,0.6,78.29,26.11
1990-11-06,23.93,0.06,76.82,27.7
1990-11-07,24.48,0.62,72.25,27.32
1990-11-08,23.96,3.17,74.58,26.82
1990-11-09,22.84,15.14,79.77,13.1
1990-11-10,22.83,2,77.84,20.68
1990-11-11,22.99,0.95,74.6,20.6
1990-11-12,23.53,1.44,78.09,26.97
1990-11-13,24.22,0.63,78.85,24.48
1990-11-14,24.02,4.77,85.77,19.03
1990-11-15,23.95,0.96,81.63,22.25
1990-11-16,23.77,0.44,77.69,22.36
1990-11-17,24.48,1.46,76.24,19.56
1990-11-18,24.38,0.36,74.67,25.24
1990-11-19,23.86,0.69,76.59,17.96
1990-11-20,24.68,0.28,73.9,26.89
1990-11-21,25.02,0.39,75.36,22.64
1990-11-22,24.99,0.41,75.64,16.4
1990-11-23,24.97,0.25,75.74,19.61
1990-11-24,24.95,0.52,75.94,24.29
1990-11-25,24.9,0.34,77.19,26.96
1990-11-26,24.93,0.61,74.63,27.07
1990-11-27,25.15,0.19,70.43,27.75
1990-11-28,25.62,0.58,70.72,28.08
1990-11-29,25.51,0.38,71.45,25.66
1990-11-30,25.23,0.06,73.5,26.68
1990-12-01,25.35,0.22,72.03,27.55
1990-12-02,25.81,0.41,70.24,27.87
1990-12-03,25.54,0.12,68.07,28.56
1990-12-04,25.9,0.2,65.92,26.15
1990-12-05,25.98,0.05,64.33,25.6
1990-12-06,25.86,0,70.49,26.78
1990-12-07,26.36,0.69,68.38,24
1990-12-08,25.75,7.9,76.38,19.31
1990-12-09,25.5,13.66,81.96,18.54
1990-12-10,26.59,1.33,75.2,23.79
1990-12-11,26.59,0.82,79.19,27.26
1990-12-12,25.82,1.02,81.53,23.78
1990-12-13,26.19,0.19,75.43,27.79
1990-12-14,25.95,0.08,73.94,25.65
1990-12-15,26.32,0.12,72.1,26.9
1990-12-16,26.25,1.78,76.71,24.43
1990-12-17,26.6,1.18,77.7,22.75
1990-12-18,26.37,0.22,76.88,27.83
1990-12-19,26.68,0.2,73.86,28.14
1990-12-20,26.62,0.35,72.47,25.99
1990-12-21,26.25,0.08,72.98,26.89
1990-12-22,26.02,0.09,72.63,28.28
1990-12-23,26.19,0.36,73.92,26.73
1990-12-24,26.75,0.67,75.53,22.18
1990-12-25,26.66,1.05,74.15,25.71
1990-12-26,26.6,0.77,73.01,27.43
1990-12-27,26.87,0.98,71.05,27.5
1990-12-28,26.95,0.2,70.15,20.07
1990-12-29,27.06,0.93,75.68,24.11
1990-12-30,26.91,0.77,76.37,18.61
1990-12-31,27.14,4.57,72.73,23.33
1991-01-01,26.19,2.27,81.5,25.48
1991-01-02,26.49,2.18,77,21.56
1991-01-03,26.32,1.8,81.3,17.39
1991-01-04,26.96,2.84,79.6,20.31
1991-01-05,26.98,0.89,76.31,17.78
1991-01-06,26.73,0.43,74.8,26.83
1991-01-07,26.6,2.72,77.35,19.23
1991-01-08,26.88,1.42,76.89,26.7
1991-01-09,26.82,1.69,72.05,29.39
1991-01-10,26.59,3.53,74.68,26.05
1991-01-11,26.97,0.26,74.67,27.31
1991-01-12,27.36,0.13,74.86,22.74
1991-01-13,27.16,0.06,72.74,26.81
1991-01-14,26.89,0.05,73.72,27.45
1991-01-15,27.17,0.07,71.49,24.92
1991-01-16,27.24,0.2,68.52,27.49
1991-01-17,26.94,0.94,72.87,23.3
1991-01-18,26.94,0.06,70.63,26.89
1991-01-19,26.68,0.13,67.44,27.88
1991-01-20,27.07,0.35,68.62,25.42
1991-01-21,27.06,0.23,70.92,28.37
1991-01-22,27.01,0.39,74.22,23.37
1991-01-23,27.43,0.04,71.79,28.67
1991-01-24,26.81,0.11,75.28,25.68
1991-01-25,26.97,0.75,74.13,23.38
1991-01-26,27.21,0.41,76.34,25.44
1991-01-27,26.81,1.67,77.03,26.87
1991-01-28,27.13,1.04,77.07,24.67
1991-01-29,26.97,1.19,76.16,26.85
1991-01-30,26.59,4.07,80.46,20.74
1991-01-31,26.64,0.87,78.72,23.3
1991-02-01,26.79,1.04,76.45,23.3
1991-02-02,27.1,0.6,73.97,25.06
1991-02-03,27.19,0.24,69.01,26.89
1991-02-04,27.26,0.19,67.51,26.66
1991-02-05,27.3,0.13,70.05,17.97
1991-02-06,27.34,0.04,72.17,22.63
1991-02-07,26.84,0.26,75.1,20.13
1991-02-08,26.95,0.16,68.73,24.6
1991-02-09,26.73,0.51,67.55,27.35
1991-02-10,27.34,0.16,66.85,23.77
1991-02-11,27.64,0.54,73.37,21.52
1991-02-12,27.61,3.56,78.92,22.62
1991-02-13,27.22,5.28,79.69,21.34
1991-02-14,27.23,5.51,77.18,16.78
1991-02-15,26.97,12.75,73.77,14.92
1991-02-16,26.65,15.51,77.85,14.96
1991-02-17,27.31,0.54,79.07,14.79
1991-02-18,27.05,7,78.64,21.09
1991-02-19,27.06,3.25,75.82,25.42
1991-02-20,27.34,0.08,78.63,25.92
1991-02-21,27.93,0.02,74.86,25.72
1991-02-22,27.74,0.05,73.28,24.81
1991-02-23,26.85,0.03,71.88,23.43
1991-02-24,27.07,0.04,68.01,24.03
1991-02-25,27.22,0.36,73.81,18.87
1991-02-26,27.55,0.54,76.2,23.23
1991-02-27,27.73,0.95,79.67,21.15
1991-02-28,27.71,1,78.59,24.01
1991-03-01,27.47,0.15,69.92,25.68
1991-03-02,27.25,0.07,73.42,23.96
1991-03-03,27.18,0.28,72.06,22.98
1991-03-04,26.76,0.5,72.43,14.56
1991-03-05,26.66,0.93,76.24,20.13
1991-03-06,27.15,2.25,77.41,22.31
1991-03-07,26.98,10.71,80.57,20.29
1991-03-08,26.78,7.66,78.74,21.53
1991-03-09,26.67,1.86,77.1,22.05
1991-03-10,26.69,10.23,80.11,21.24
1991-03-11,26.03,16.73,82.59,11.44
1991-03-12,26.25,7.48,77.39,9.94
1991-03-13,26.33,3.99,77.84,14.8
1991-03-14,26.63,6.92,81.56,10.54
1991-03-15,25.76,37.08,84.59,12.3
1991-03-16,25.61,14.53,82.63,15.73
1991-03-17,26.7,2.72,78.92,21.41
1991-03-18,26.45,5.85,81.71,17.27
1991-03-19,26.12,10,85.28,15.73
1991-03-20,25.69,5.93,84.33,20.96
1991-03-21,25.99,12.03,81.65,18.35
1991-03-22,26.24,2.77,80.14,21.71
1991-03-23,26.58,2.11,78.13,20
1991-03-24,27.11,0.44,72.49,22.77
1991-03-25,26.92,0.04,73.65,21.36
1991-03-26,26.78,0.58,77.2,14.09
1991-03-27,26.34,12.09,77.63,17.65
1991-03-28,26.52,5.52,80.59,6.36
1991-03-29,26.6,2.1,80.68,14.34
1991-03-30,26.89,0.31,76.64,21.26
1991-03-31,26.95,1.07,75.46,17.95
1991-04-01,26.66,2.7,78.58,19.03
1991-04-02,26.27,6.98,82.03,13.8
1991-04-03,25.83,1.07,74.58,20.66
1991-04-04,25.93,0.95,67.53,18.53
1991-04-05,26.02,5.08,74.49,17.24
1991-04-06,26.27,2.43,75.87,17.74
1991-04-07,26.26,1.09,79.24,20.8
1991-04-08,26.49,0.52,74.4,20.57
1991-04-09,26.31,0.29,76.98,20.22
1991-04-10,26.74,2.17,80.47,18.59
1991-04-11,26.85,1.94,76.72,15.99
1991-04-12,26.69,1.87,77.61,17.7
1991-04-13,25.69,3.24,82.52,16.39
1991-04-14,25.5,9.48,82.53,11.16
1991-04-15,25.55,2.45,80.6,12.54
1991-04-16,25.5,8.44,78.93,8.09
1991-04-17,25.43,17.79,79.66,11.02
1991-04-18,25.69,5.49,81.14,10.29
1991-04-19,25.85,0.77,77.05,14.71
1991-04-20,25.22,3.87,79.05,12.49
1991-04-21,25.4,8.63,81.87,12.22
1991-04-22,25.29,34.65,84.5,7.07
1991-04-23,25.18,10.54,87.88,10.43
1991-04-24,25.03,5.08,87.71,12.97
1991-04-25,24.64,0.18,81.35,16.32
1991-04-26,24.28,0.41,72.65,14.95
1991-04-27,24.87,2.32,76.15,14.16
1991-04-28,24.69,1.98,77.21,15.16
1991-04-29,24.73,1.64,76.34,13.39
1991-04-30,24.72,0.98,75.44,16.66
1991-05-01,24.87,1.51,75.2,16.32
1991-05-02,24.88,1.71,76.82,13.37
1991-05-03,24.92,1.1,78.95,15.15
1991-05-04,24.77,1.21,79.19,15.98
1991-05-05,24.61,0.25,78.92,16.68
1991-05-06,24.39,0.08,76.47,16.44
1991-05-07,24.06,0.14,76.3,17.61
1991-05-08,24.53,0.17,74.99,15.33
1991-05-09,24.35,0.7,83.42,10.6
1991-05-10,24.89,1.57,84.47,13.15
1991-05-11,25,5.57,86.03,12.03
1991-05-12,25.05,6.28,83.32,12.46
1991-05-13,24.95,1.98,80.98,11.7
1991-05-14,24.24,2.16,79.63,12.26
1991-05-15,23.65,1.5,75.37,10.38
1991-05-16,23.63,5.6,76.93,13.68
1991-05-17,23.51,1.36,75.07,10.5
1991-05-18,23.11,1.29,73.54,12.68
1991-05-19,22.81,1.08,74.13,13.58
1991-05-20,23.34,0.45,74.29,12.44
1991-05-21,23.61,4.02,79.9,9.56
1991-05-22,23.64,2.11,80.12,10.66
1991-05-23,23.62,0.85,72.64,15.36
1991-05-24,23.84,0.06,70.15,15.4
1991-05-25,23.81,0.14,75.22,12.84
1991-05-26,23.43,0.12,74.3,14.55
1991-05-27,23.24,0.94,76.77,15.19
1991-05-28,23.39,1.49,75.12,12.42
1991-05-29,23.08,0.15,66.92,11.82
1991-05-30,23.6,1.12,65.31,13.51
1991-05-31,22.96,0.78,73.48,14.08
1991-06-01,23.38,5.69,75.26,13.49
1991-06-02,23.22,5.25,75.98,10.3
1991-06-03,23.02,0.91,67.16,14.03
1991-06-04,23.37,1.36,68.38,12.2
1991-06-05,23.35,2.01,72.93,12.78
1991-06-06,22.89,2.08,77,7.76
1991-06-07,23.23,4.08,79.88,8.56
1991-06-08,23.93,2.63,83.25,9.17
1991-06-09,23.67,1.25,79.86,14.17
1991-06-10,23.51,1.74,81.37,12.53
1991-06-11,23.48,2.85,76.8,10.23
1991-06-12,22.21,0.23,72.42,14.14
1991-06-13,21.77,0.7,70.45,14.04
1991-06-14,21.93,2.53,74.34,10.06
1991-06-15,22.69,0.44,70.76,14.39
1991-06-16,22.4,1.46,70.8,12.83
1991-06-17,21.82,0.45,59.92,12.67
1991-06-18,21.86,0.41,61.33,9.06
1991-06-19,21.57,2.16,66.34,10.77
1991-06-20,21.16,0.54,66.87,10.2
1991-06-21,21.63,0.48,64.92,12.03
1991-06-22,22.07,1.25,67.04,10.72
1991-06-23,22.28,1.85,71.22,11.2
1991-06-24,21.97,2.16,76.6,10.71
1991-06-25,22.36,1.14,69.07,13.69
1991-06-26,22.22,0.95,68.94,11.91
1991-06-27,21.91,0.82,72.95,13.05
1991-06-28,22.01,0.93,77,12.32
1991-06-29,22.05,1.69,75.88,10.59
1991-06-30,22.02,0.8,67.49,11.78
1991-07-01,22.1,0.76,72.4,12.33
1991-07-02,22.17,1.49,73.55,9.63
1991-07-03,22.12,0.26,72.63,10.92
1991-07-04,22.09,0.27,72.58,14.23
1991-07-05,21.86,0.04,69.31,14.35
1991-07-06,21.49,0.59,71.91,10.89
1991-07-07,21.02,0.21,68.52,11.37
1991-07-08,21.68,0.4,65.09,10.29
1991-07-09,22.58,0.84,57.23,13.83
1991-07-10,21.36,1.38,70.51,12.76
1991-07-11,20.81,0.23,65.55,12.58
1991-07-12,20.79,1.92,68.39,12.7
1991-07-13,21.21,0.5,65.77,12.6
1991-07-14,21.21,0.42,65.64,10.7
1991-07-15,21.12,0.23,63.28,13.31
1991-07-16,21.37,0.38,57.13,14.94
1991-07-17,22.08,0.39,59.83,14.13
1991-07-18,20.2,0.91,72.81,11.32
1991-07-19,19.71,0.01,64.6,13.09
1991-07-20,20.48,0.01,66.19,11.32
1991-07-21,20.8,0.01,68.69,11.31
1991-07-22,21.13,0.5,68.37,11.45
1991-07-23,21.55,0.9,66.15,11.99
1991-07-24,21.66,1.07,71.02,11.97
1991-07-25,22.01,0.69,67.66,13.5
1991-07-26,21.34,0.91,68.96,11.85
1991-07-27,21.97,1.28,73.53,10.73
1991-07-28,21.93,0.61,66.07,12.04
1991-07-29,21.5,0.36,64.47,14.14
1991-07-30,21.39,1.37,68.06,12.11
1991-07-31,21.11,1.35,69.74,11.53
1991-08-01,21.88,1.18,68.66,12.8
1991-08-02,21.86,0.49,71.52,15.69
1991-08-03,22.17,0.75,71.21,13.7
1991-08-04,22.07,0.64,68.54,16.1
1991-08-05,22.61,1.2,69.22,11.79
1991-08-06,22.6,0.52,73.11,14.33
1991-08-07,22.39,0.05,74.65,16.49
1991-08-08,21.85,0.4,73.93,13.16
1991-08-09,21.59,0.5,72.92,15.53
1991-08-10,21.79,0.97,70.12,13.37
1991-08-11,22.32,0.78,64.46,14.87
1991-08-12,22.56,0.62,73.33,13.59
1991-08-13,20.81,0.99,75.12,12.74
1991-08-14,19.58,0.26,67.05,13.56
1991-08-15,20.2,1.61,67.82,12.78
1991-08-16,20.44,1.25,68.71,13.56
1991-08-17,21.41,3.81,75.8,7.69
1991-08-18,22.04,2.65,77.85,10.27
1991-08-19,21.99,1.79,76.83,13.19
1991-08-20,21.5,0.43,67.46,19.24
1991-08-21,22.26,0.83,68.52,15.88
1991-08-22,22.45,0.01,64.27,19.71
1991-08-23,21.83,1.2,73.68,15.01
1991-08-24,20.4,0.73,68.61,13.3
1991-08-25,19.87,0.74,69.84,15.87
1991-08-26,20.34,0.35,64.8,17.95
1991-08-27,21.28,0.68,64.54,13.61
1991-08-28,21.16,1.24,72.73,11.86
1991-08-29,21.52,0.88,74.43,11.5
1991-08-30,22.09,2.11,76.56,13.71
1991-08-31,21.99,0.44,70.84,16.63
1991-09-01,22,0.81,76.39,13.98
1991-09-02,22,0.32,73.89,14.35
1991-09-03,22.15,0.27,71.16,14.37
1991-09-04,22.34,0.3,71.02,13.73
1991-09-05,22.83,0.69,74.11,15.17
1991-09-06,22.66,0.21,70.19,20.68
1991-09-07,22.39,0.59,71.47,17.78
1991-09-08,22.35,0.54,68.49,19.49
1991-09-09,22.55,0.95,68.25,19.67
1991-09-10,22.29,2.11,66.23,18.92
1991-09-11,22.7,1.52,69.41,20.46
1991-09-12,23.01,1.75,68.56,19.3
1991-09-13,23.11,0.43,68.7,18.16
1991-09-14,22.84,0.14,66.95,19.55
1991-09-15,22.97,0.15,62.17,18.68
1991-09-16,23.37,0.12,65.85,22.17
1991-09-17,23.48,0.02,77.88,17.85
1991-09-18,23.48,0.24,73.01,22.48
1991-09-19,22.96,0.37,70.74,22.05
1991-09-20,23.14,0.25,69.69,18.73
1991-09-21,23.09,0.29,65.55,21.66
1991-09-22,23.21,0.31,59.35,22.01
1991-09-23,22.81,0.11,61.13,21.05
1991-09-24,22.68,0.19,56.8,23.05
1991-09-25,23.19,0.32,52.32,24
1991-09-26,23.31,0.09,60.62,23.44
1991-09-27,23.02,0.05,66.43,23.62
1991-09-28,22.44,0.68,72.47,19.93
1991-09-29,22.97,0.1,66.4,24.87
1991-09-30,23.52,1.3,72.62,21.06
1991-10-01,23.97,1.23,81.6,22.49
1991-10-02,23.57,0.54,73.3,23.51
1991-10-03,23.66,0.3,71.29,21.96
1991-10-04,24.01,0.26,71.33,23.45
1991-10-05,24.32,0.01,68.14,23.46
1991-10-06,24.6,0,68.61,24.65
1991-10-07,24.35,0.06,72.68,21.64
1991-10-08,23.56,0.44,74.4,22.85
1991-10-09,23.5,0.61,74.58,21.86
1991-10-10,23.81,0.3,72.91,24.23
1991-10-11,22.38,1.22,75.98,19.2
1991-10-12,21.24,0.66,70.5,21.98
1991-10-13,21.02,0.31,68.94,21.08
1991-10-14,21.88,0.37,69.73,21.82
1991-10-15,22.06,0.74,73.76,17.59
1991-10-16,22.3,0.55,73.22,21.43
1991-10-17,22.14,0.31,68.05,24.33
1991-10-18,22.51,1.06,71.21,23.03
1991-10-19,22.86,0.56,71.01,23.51
1991-10-20,23.16,0.41,71.92,17.7
1991-10-21,23.15,0.32,75.18,22.13
1991-10-22,22.94,0.96,78.82,21.34
1991-10-23,23.06,0.58,78.25,23.73
1991-10-24,23.98,0.65,80.55,20.52
1991-10-25,24.86,0.38,82.22,21.46
1991-10-26,24.73,0.19,81.21,21.7
1991-10-27,24.25,0.21,79.47,22.1
1991-10-28,23.98,0.48,73.01,27.15
1991-10-29,24.66,0.31,66.72,25.5
