Area,Item,Element,Year,Value,Unit
Mauritius,Leeks and other alliaceous vegetables,Yield,2002,9352.9,kg/ha
Mauritius,Leeks and other alliaceous vegetables,Yield,2003,10625,kg/ha
Mauritius,Leeks and other alliaceous vegetables,Yield,2004,11125,kg/ha
Mauritius,Leeks and other alliaceous vegetables,Yield,2005,12500,kg/ha
Mauritius,Leeks and other alliaceous vegetables,Yield,2006,11800,kg/ha
Mauritius,Leeks and other alliaceous vegetables,Yield,2007,11769.2,kg/ha
Mauritius,Leeks and other alliaceous vegetables,Yield,2008,12285.7,kg/ha
Mauritius,Leeks and other alliaceous vegetables,Yield,2009,11789.5,kg/ha
Mauritius,Leeks and other alliaceous vegetables,Yield,2010,12571.4,kg/ha
Mauritius,Leeks and other alliaceous vegetables,Yield,2011,11947.4,kg/ha
Mauritius,Leeks and other alliaceous vegetables,Yield,2012,9105.3,kg/ha
Mauritius,Leeks and other alliaceous vegetables,Yield,2013,9764.7,kg/ha
Mauritius,Leeks and other alliaceous vegetables,Yield,2014,9894.7,kg/ha
Mauritius,Leeks and other alliaceous vegetables,Yield,2015,7282.6,kg/ha
Mauritius,Leeks and other alliaceous vegetables,Yield,2016,9967.7,kg/ha
Mauritius,Leeks and other alliaceous vegetables,Yield,2017,8192.2,kg/ha
Mauritius,Leeks and other alliaceous vegetables,Yield,2018,7888.9,kg/ha
Mauritius,Leeks and other alliaceous vegetables,Yield,2019,6916.7,kg/ha
Mauritius,Leeks and other alliaceous vegetables,Yield,2020,7444.4,kg/ha
Mauritius,Leeks and other alliaceous vegetables,Yield,2021,6625,kg/ha
Mauritius,Leeks and other alliaceous vegetables,Yield,2022,5500,kg/ha
Mauritius,Leeks and other alliaceous vegetables,Yield,2023,10941.2,kg/ha
Mauritius,Leeks and other alliaceous vegetables,Production,2000,263,t
Mauritius,Leeks and other alliaceous vegetables,Production,2001,269,t
Mauritius,Leeks and other alliaceous vegetables,Production,2002,159,t
Mauritius,Leeks and other alliaceous vegetables,Production,2003,85,t
Mauritius,Leeks and other alliaceous vegetables,Production,2004,89,t
Mauritius,Leeks and other alliaceous vegetables,Production,2005,100,t
Mauritius,Leeks and other alliaceous vegetables,Production,2006,118,t
Mauritius,Leeks and other alliaceous vegetables,Production,2007,153,t
Mauritius,Leeks and other alliaceous vegetables,Production,2008,172,t
Mauritius,Leeks and other alliaceous vegetables,Production,2009,224,t
Mauritius,Leeks and other alliaceous vegetables,Production,2010,264,t
Mauritius,Leeks and other alliaceous vegetables,Production,2011,227,t
Mauritius,Leeks and other alliaceous vegetables,Production,2012,173,t
Mauritius,Leeks and other alliaceous vegetables,Production,2013,166,t
Mauritius,Leeks and other alliaceous vegetables,Production,2014,188,t
Mauritius,Leeks and other alliaceous vegetables,Production,2015,134,t
Mauritius,Leeks and other alliaceous vegetables,Production,2016,172.84,t
Mauritius,Leeks and other alliaceous vegetables,Production,2017,133.37,t
Mauritius,Leeks and other alliaceous vegetables,Production,2018,71,t
Mauritius,Leeks and other alliaceous vegetables,Production,2019,83,t
Mauritius,Leeks and other alliaceous vegetables,Production,2020,67,t
Mauritius,Leeks and other alliaceous vegetables,Production,2021,53,t
Mauritius,Leeks and other alliaceous vegetables,Production,2022,55,t
Mauritius,Leeks and other alliaceous vegetables,Production,2023,186,t
Mauritius,Lettuce and chicory,Area harvested,2000,130,ha
Mauritius,Lettuce and chicory,Area harvested,2001,179,ha
Mauritius,Lettuce and chicory,Area harvested,2002,168,ha
Mauritius,Lettuce and chicory,Area harvested,2003,166,ha
Mauritius,Lettuce and chicory,Area harvested,2004,162,ha
Mauritius,Lettuce and chicory,Area harvested,2005,148,ha
Mauritius,Lettuce and chicory,Area harvested,2006,160,ha
Mauritius,Lettuce and chicory,Area harvested,2007,108,ha
Mauritius,Lettuce and chicory,Area harvested,2008,80,ha
Mauritius,Lettuce and chicory,Area harvested,2009,87,ha
Mauritius,Lettuce and chicory,Area harvested,2010,91,ha
Mauritius,Lettuce and chicory,Area harvested,2011,90,ha
Mauritius,Lettuce and chicory,Area harvested,2012,98,ha
Mauritius,Lettuce and chicory,Area harvested,2013,93,ha
Mauritius,Lettuce and chicory,Area harvested,2014,135,ha
Mauritius,Lettuce and chicory,Area harvested,2015,114,ha
Mauritius,Lettuce and chicory,Area harvested,2016,133,ha
Mauritius,Lettuce and chicory,Area harvested,2017,149,ha
Mauritius,Lettuce and chicory,Area harvested,2018,112,ha
Mauritius,Lettuce and chicory,Area harvested,2019,139,ha
Mauritius,Lettuce and chicory,Area harvested,2020,111,ha
Mauritius,Lettuce and chicory,Area harvested,2021,144,ha
Mauritius,Lettuce and chicory,Area harvested,2022,165,ha
Mauritius,Lettuce and chicory,Area harvested,2023,247,ha
Mauritius,Lettuce and chicory,Yield,2000,13200,kg/ha
Mauritius,Lettuce and chicory,Yield,2001,13402.2,kg/ha
Mauritius,Lettuce and chicory,Yield,2002,13178.6,kg/ha
Mauritius,Lettuce and chicory,Yield,2003,11975.9,kg/ha
Mauritius,Lettuce and chicory,Yield,2004,11623.5,kg/ha
Mauritius,Lettuce and chicory,Yield,2005,11209.5,kg/ha
Mauritius,Lettuce and chicory,Yield,2006,9756.3,kg/ha
Mauritius,Lettuce and chicory,Yield,2007,10490.7,kg/ha
Mauritius,Lettuce and chicory,Yield,2008,10987.5,kg/ha
Mauritius,Lettuce and chicory,Yield,2009,10574.7,kg/ha
Mauritius,Lettuce and chicory,Yield,2010,10252.7,kg/ha
Mauritius,Lettuce and chicory,Yield,2011,10066.7,kg/ha
Mauritius,Lettuce and chicory,Yield,2012,9500,kg/ha
Mauritius,Lettuce and chicory,Yield,2013,10924.7,kg/ha
Mauritius,Lettuce and chicory,Yield,2014,10355.6,kg/ha
Mauritius,Lettuce and chicory,Yield,2015,8061.4,kg/ha
Mauritius,Lettuce and chicory,Yield,2016,12558.1,kg/ha
Mauritius,Lettuce and chicory,Yield,2017,11556.2,kg/ha
Mauritius,Lettuce and chicory,Yield,2018,9616.1,kg/ha
Mauritius,Lettuce and chicory,Yield,2019,9028.8,kg/ha
Mauritius,Lettuce and chicory,Yield,2020,7333.3,kg/ha
Mauritius,Lettuce and chicory,Yield,2021,7562.5,kg/ha
Mauritius,Lettuce and chicory,Yield,2022,8733.3,kg/ha
Mauritius,Lettuce and chicory,Yield,2023,15477.7,kg/ha
Mauritius,Lettuce and chicory,Production,2000,1716,t
Mauritius,Lettuce and chicory,Production,2001,2399,t
Mauritius,Lettuce and chicory,Production,2002,2214,t
Mauritius,Lettuce and chicory,Production,2003,1988,t
Mauritius,Lettuce and chicory,Production,2004,1883,t
Mauritius,Lettuce and chicory,Production,2005,1659,t
Mauritius,Lettuce and chicory,Production,2006,1561,t
Mauritius,Lettuce and chicory,Production,2007,1133,t
Mauritius,Lettuce and chicory,Production,2008,879,t
Mauritius,Lettuce and chicory,Production,2009,920,t
Mauritius,Lettuce and chicory,Production,2010,933,t
Mauritius,Lettuce and chicory,Production,2011,906,t
Mauritius,Lettuce and chicory,Production,2012,931,t
Mauritius,Lettuce and chicory,Production,2013,1016,t
Mauritius,Lettuce and chicory,Production,2014,1398,t
Mauritius,Lettuce and chicory,Production,2015,919,t
Mauritius,Lettuce and chicory,Production,2016,1664.2,t
Mauritius,Lettuce and chicory,Production,2017,1716.94,t
Mauritius,Lettuce and chicory,Production,2018,1077,t
Mauritius,Lettuce and chicory,Production,2019,1255,t
Mauritius,Lettuce and chicory,Production,2020,814,t
Mauritius,Lettuce and chicory,Production,2021,1089,t
Mauritius,Lettuce and chicory,Production,2022,1441,t
Mauritius,Lettuce and chicory,Production,2023,3823,t
Mauritius,Maize (corn),Area harvested,2000,70,ha
Mauritius,Maize (corn),Area harvested,2001,54,ha
Mauritius,Maize (corn),Area harvested,2002,38,ha
Mauritius,Maize (corn),Area harvested,2003,27,ha
Mauritius,Maize (corn),Area harvested,2004,57,ha
Mauritius,Maize (corn),Area harvested,2005,63,ha
Mauritius,Maize (corn),Area harvested,2006,58,ha
Mauritius,Maize (corn),Area harvested,2007,108,ha
Mauritius,Maize (corn),Area harvested,2008,61,ha
Mauritius,Maize (corn),Area harvested,2009,14,ha
Mauritius,Maize (corn),Area harvested,2010,48,ha
Mauritius,Maize (corn),Area harvested,2011,43,ha
Mauritius,Maize (corn),Area harvested,2012,58,ha
Mauritius,Maize (corn),Area harvested,2013,93,ha
Mauritius,Maize (corn),Area harvested,2014,69,ha
Mauritius,Maize (corn),Area harvested,2015,71,ha
Mauritius,Maize (corn),Area harvested,2016,61,ha
Mauritius,Maize (corn),Area harvested,2017,59,ha
Mauritius,Maize (corn),Area harvested,2018,64,ha
Mauritius,Maize (corn),Area harvested,2019,69,ha
Mauritius,Maize (corn),Area harvested,2020,87,ha
Mauritius,Maize (corn),Area harvested,2021,128,ha
Mauritius,Maize (corn),Area harvested,2022,89,ha
Mauritius,Maize (corn),Area harvested,2023,129,ha
Mauritius,Maize (corn),Yield,2000,8900,kg/ha
Mauritius,Maize (corn),Yield,2001,7203.7,kg/ha
Mauritius,Maize (corn),Yield,2002,7763.2,kg/ha
Mauritius,Maize (corn),Yield,2003,6555.6,kg/ha
Mauritius,Maize (corn),Yield,2004,6473.7,kg/ha
Mauritius,Maize (corn),Yield,2005,7539.7,kg/ha
Mauritius,Maize (corn),Yield,2006,7793.1,kg/ha
Mauritius,Maize (corn),Yield,2007,9453.7,kg/ha
Mauritius,Maize (corn),Yield,2008,7541,kg/ha
Mauritius,Maize (corn),Yield,2009,8000,kg/ha
Mauritius,Maize (corn),Yield,2010,6833.3,kg/ha
Mauritius,Maize (corn),Yield,2011,7441.9,kg/ha
Mauritius,Maize (corn),Yield,2012,7120.7,kg/ha
Mauritius,Maize (corn),Yield,2013,6795.7,kg/ha
Mauritius,Maize (corn),Yield,2014,9058,kg/ha
Mauritius,Maize (corn),Yield,2015,6352.1,kg/ha
Mauritius,Maize (corn),Yield,2016,6803.3,kg/ha
Mauritius,Maize (corn),Yield,2017,7491.5,kg/ha
Mauritius,Maize (corn),Yield,2018,6046.9,kg/ha
Mauritius,Maize (corn),Yield,2019,7173.9,kg/ha
Mauritius,Maize (corn),Yield,2020,8942.5,kg/ha
Mauritius,Maize (corn),Yield,2021,8640.6,kg/ha
Mauritius,Maize (corn),Yield,2022,9247.2,kg/ha
Mauritius,Maize (corn),Yield,2023,11643.4,kg/ha
Mauritius,Maize (corn),Production,2000,623,t
Mauritius,Maize (corn),Production,2001,389,t
Mauritius,Maize (corn),Production,2002,295,t
Mauritius,Maize (corn),Production,2003,177,t
Mauritius,Maize (corn),Production,2004,369,t
Mauritius,Maize (corn),Production,2005,475,t
Mauritius,Maize (corn),Production,2006,452,t
Mauritius,Maize (corn),Production,2007,1021,t
Mauritius,Maize (corn),Production,2008,460,t
Mauritius,Maize (corn),Production,2009,112,t
Mauritius,Maize (corn),Production,2010,328,t
Mauritius,Maize (corn),Production,2011,320,t
Mauritius,Maize (corn),Production,2012,413,t
Mauritius,Maize (corn),Production,2013,632,t
Mauritius,Maize (corn),Production,2014,625,t
Mauritius,Maize (corn),Production,2015,451,t
Mauritius,Maize (corn),Production,2016,415,t
Mauritius,Maize (corn),Production,2017,442,t
Mauritius,Maize (corn),Production,2018,387,t
Mauritius,Maize (corn),Production,2019,495,t
Mauritius,Maize (corn),Production,2020,778,t
Mauritius,Maize (corn),Production,2021,1106,t
Mauritius,Maize (corn),Production,2022,823,t
Mauritius,Maize (corn),Production,2023,1502,t
Mauritius,Margarine and shortening,Production,2017,3774,t
Mauritius,Margarine and shortening,Production,2018,3580,t
Mauritius,Margarine and shortening,Production,2019,3631,t
Mauritius,Margarine and shortening,Production,2020,3440,t
Mauritius,Margarine and shortening,Production,2021,2680,t
Mauritius,Margarine and shortening,Production,2022,3898,t
Mauritius,"Meat of cattle with the bone, fresh or chilled",Yield/Carcass Weight,2000,214,kg/An
Mauritius,"Meat of cattle with the bone, fresh or chilled",Yield/Carcass Weight,2001,189,kg/An
Mauritius,"Meat of cattle with the bone, fresh or chilled",Yield/Carcass Weight,2002,212,kg/An
Mauritius,"Meat of cattle with the bone, fresh or chilled",Yield/Carcass Weight,2003,221,kg/An
Mauritius,"Meat of cattle with the bone, fresh or chilled",Yield/Carcass Weight,2004,227,kg/An
Mauritius,"Meat of cattle with the bone, fresh or chilled",Yield/Carcass Weight,2005,248,kg/An
Mauritius,"Meat of cattle with the bone, fresh or chilled",Yield/Carcass Weight,2006,219,kg/An
Mauritius,"Meat of cattle with the bone, fresh or chilled",Yield/Carcass Weight,2007,234,kg/An
Mauritius,"Meat of cattle with the bone, fresh or chilled",Yield/Carcass Weight,2008,163,kg/An
Mauritius,"Meat of cattle with the bone, fresh or chilled",Yield/Carcass Weight,2009,192,kg/An
Mauritius,"Meat of cattle with the bone, fresh or chilled",Yield/Carcass Weight,2010,242,kg/An
Mauritius,"Meat of cattle with the bone, fresh or chilled",Yield/Carcass Weight,2011,240,kg/An
Mauritius,"Meat of cattle with the bone, fresh or chilled",Yield/Carcass Weight,2012,232,kg/An
Mauritius,"Meat of cattle with the bone, fresh or chilled",Yield/Carcass Weight,2013,216,kg/An
Mauritius,"Meat of cattle with the bone, fresh or chilled",Yield/Carcass Weight,2014,236,kg/An
Mauritius,"Meat of cattle with the bone, fresh or chilled",Yield/Carcass Weight,2015,275,kg/An
Mauritius,"Meat of cattle with the bone, fresh or chilled",Yield/Carcass Weight,2016,255,kg/An
Mauritius,"Meat of cattle with the bone, fresh or chilled",Yield/Carcass Weight,2017,250,kg/An
Mauritius,"Meat of cattle with the bone, fresh or chilled",Yield/Carcass Weight,2018,258,kg/An
Mauritius,"Meat of cattle with the bone, fresh or chilled",Yield/Carcass Weight,2019,264,kg/An
Mauritius,"Meat of cattle with the bone, fresh or chilled",Yield/Carcass Weight,2020,280,kg/An
Mauritius,"Meat of cattle with the bone, fresh or chilled",Yield/Carcass Weight,2021,281,kg/An
Mauritius,"Meat of cattle with the bone, fresh or chilled",Yield/Carcass Weight,2022,268,kg/An
Mauritius,"Meat of cattle with the bone, fresh or chilled",Yield/Carcass Weight,2023,276,kg/An
Mauritius,"Meat of cattle with the bone, fresh or chilled",Production,2000,3249.76,t
Mauritius,"Meat of cattle with the bone, fresh or chilled",Production,2001,2265.6,t
Mauritius,"Meat of cattle with the bone, fresh or chilled",Production,2002,2791.8,t
Mauritius,"Meat of cattle with the bone, fresh or chilled",Production,2003,2871.7,t
Mauritius,"Meat of cattle with the bone, fresh or chilled",Production,2004,3284.25,t
Mauritius,"Meat of cattle with the bone, fresh or chilled",Production,2005,3339.64,t
Mauritius,"Meat of cattle with the bone, fresh or chilled",Production,2006,3070.55,t
Mauritius,"Meat of cattle with the bone, fresh or chilled",Production,2007,1994.83,t
Mauritius,"Meat of cattle with the bone, fresh or chilled",Production,2008,2050,t
Mauritius,"Meat of cattle with the bone, fresh or chilled",Production,2009,2300,t
Mauritius,"Meat of cattle with the bone, fresh or chilled",Production,2010,2420,t
Mauritius,"Meat of cattle with the bone, fresh or chilled",Production,2011,2883,t
Mauritius,"Meat of cattle with the bone, fresh or chilled",Production,2012,2414,t
Mauritius,"Meat of cattle with the bone, fresh or chilled",Production,2013,2112,t
Mauritius,"Meat of cattle with the bone, fresh or chilled",Production,2014,2111,t
Mauritius,"Meat of cattle with the bone, fresh or chilled",Production,2015,2213,t
Mauritius,"Meat of cattle with the bone, fresh or chilled",Production,2016,1818.54,t
Mauritius,"Meat of cattle with the bone, fresh or chilled",Production,2017,1784.85,t
Mauritius,"Meat of cattle with the bone, fresh or chilled",Production,2018,1919.68,t
Mauritius,"Meat of cattle with the bone, fresh or chilled",Production,2019,1930.83,t
Mauritius,"Meat of cattle with the bone, fresh or chilled",Production,2020,1826,t
Mauritius,"Meat of cattle with the bone, fresh or chilled",Production,2021,1823,t
Mauritius,"Meat of cattle with the bone, fresh or chilled",Production,2022,2071,t
Mauritius,"Meat of cattle with the bone, fresh or chilled",Production,2023,2049,t
Mauritius,"Meat of cattle with the bone, fresh or chilled",Producing Animals/Slaughtered,2000,15200,An
Mauritius,"Meat of cattle with the bone, fresh or chilled",Producing Animals/Slaughtered,2001,12000,An
Mauritius,"Meat of cattle with the bone, fresh or chilled",Producing Animals/Slaughtered,2002,13200,An
Mauritius,"Meat of cattle with the bone, fresh or chilled",Producing Animals/Slaughtered,2003,13000,An
Mauritius,"Meat of cattle with the bone, fresh or chilled",Producing Animals/Slaughtered,2004,14500,An
Mauritius,"Meat of cattle with the bone, fresh or chilled",Producing Animals/Slaughtered,2005,13450,An
Mauritius,"Meat of cattle with the bone, fresh or chilled",Producing Animals/Slaughtered,2006,14040,An
Mauritius,"Meat of cattle with the bone, fresh or chilled",Producing Animals/Slaughtered,2007,8514,An
Mauritius,"Meat of cattle with the bone, fresh or chilled",Producing Animals/Slaughtered,2008,12600,An
Mauritius,"Meat of cattle with the bone, fresh or chilled",Producing Animals/Slaughtered,2009,12000,An
Mauritius,"Meat of cattle with the bone, fresh or chilled",Producing Animals/Slaughtered,2010,10000,An
Mauritius,"Meat of cattle with the bone, fresh or chilled",Producing Animals/Slaughtered,2011,12000,An
Mauritius,"Meat of cattle with the bone, fresh or chilled",Producing Animals/Slaughtered,2012,10411,An
Mauritius,"Meat of cattle with the bone, fresh or chilled",Producing Animals/Slaughtered,2013,9768,An
Mauritius,"Meat of cattle with the bone, fresh or chilled",Producing Animals/Slaughtered,2014,8953,An
Mauritius,"Meat of cattle with the bone, fresh or chilled",Producing Animals/Slaughtered,2015,8054,An
Mauritius,"Meat of cattle with the bone, fresh or chilled",Producing Animals/Slaughtered,2016,7125,An
Mauritius,"Meat of cattle with the bone, fresh or chilled",Producing Animals/Slaughtered,2017,7151,An
Mauritius,"Meat of cattle with the bone, fresh or chilled",Producing Animals/Slaughtered,2018,7443,An
Mauritius,"Meat of cattle with the bone, fresh or chilled",Producing Animals/Slaughtered,2019,7303,An
Mauritius,"Meat of cattle with the bone, fresh or chilled",Producing Animals/Slaughtered,2020,6525,An
Mauritius,"Meat of cattle with the bone, fresh or chilled",Producing Animals/Slaughtered,2021,6494,An
Mauritius,"Meat of cattle with the bone, fresh or chilled",Producing Animals/Slaughtered,2022,7721,An
Mauritius,"Meat of cattle with the bone, fresh or chilled",Producing Animals/Slaughtered,2023,7425,An
Mauritius,"Meat of chickens, fresh or chilled",Yield/Carcass Weight,2000,955,g/An
Mauritius,"Meat of chickens, fresh or chilled",Yield/Carcass Weight,2001,1075,g/An
Mauritius,"Meat of chickens, fresh or chilled",Yield/Carcass Weight,2002,1047,g/An
Mauritius,"Meat of chickens, fresh or chilled",Yield/Carcass Weight,2003,1071,g/An
Mauritius,"Meat of chickens, fresh or chilled",Yield/Carcass Weight,2004,1154,g/An
Mauritius,"Meat of chickens, fresh or chilled",Yield/Carcass Weight,2005,1100,g/An
Mauritius,"Meat of chickens, fresh or chilled",Yield/Carcass Weight,2006,1166,g/An
Mauritius,"Meat of chickens, fresh or chilled",Yield/Carcass Weight,2007,1100,g/An
Mauritius,"Meat of chickens, fresh or chilled",Yield/Carcass Weight,2008,1102,g/An
Mauritius,"Meat of chickens, fresh or chilled",Yield/Carcass Weight,2009,1102,g/An
Mauritius,"Meat of chickens, fresh or chilled",Yield/Carcass Weight,2010,1100,g/An
Mauritius,"Meat of chickens, fresh or chilled",Yield/Carcass Weight,2011,1101,g/An
Mauritius,"Meat of chickens, fresh or chilled",Yield/Carcass Weight,2012,1102,g/An
Mauritius,"Meat of chickens, fresh or chilled",Yield/Carcass Weight,2013,1093,g/An
