"date","Temperature_in_degree_celsius","Precipitation_in_mm","Humidity_percent","Solar_radiation_kWh_m2"
2020-09-23,22.44,0.05,64.32,23.94
2020-09-24,21.83,0.09,70.44,24.05
2020-09-25,21.88,0.05,71.59,23.24
2020-09-26,21.96,0.48,74.03,21.01
2020-09-27,22.59,0.62,73.15,18.63
2020-09-28,23.26,1.39,77.5,25.16
2020-09-29,22.9,2.24,80.56,16.32
2020-09-30,23.02,2.14,77.68,16.83
2020-10-01,22.73,0.1,73.2,22.55
2020-10-02,22.91,0.2,71.72,24.64
2020-10-03,22.77,0.19,72.7,24.59
2020-10-04,23.47,0.34,75.81,21.64
2020-10-05,23.05,5.96,80.64,6.39
2020-10-06,24.2,0.54,76.5,16.84
2020-10-07,24.49,1.19,81.53,21.66
2020-10-08,24.43,0.5,79.08,24.55
2020-10-09,24.46,0.11,76.42,25.43
2020-10-10,24.73,0.16,79.2,24.97
2020-10-11,24.59,0.36,79.38,24.8
2020-10-12,23.96,0.29,76.63,20.46
2020-10-13,24.62,0.25,73.85,22.78
2020-10-14,24.8,0.09,72.28,27.06
2020-10-15,24.18,0.13,73.38,26.16
2020-10-16,24.3,0.05,71.27,26.83
2020-10-17,24.19,0.01,70.52,26.46
2020-10-18,24.09,0.01,70.19,27.53
2020-10-19,24.04,0.01,73.66,26.62
2020-10-20,24.32,0.04,71.29,27.2
2020-10-21,24.48,0.04,71.04,25.4
2020-10-22,24.37,0.04,70.6,27.22
2020-10-23,23.62,0.07,74.8,27.2
2020-10-24,23.78,0.35,70.64,24.48
2020-10-25,23.92,0.92,72.09,22.23
2020-10-26,24.03,0.72,72.11,24.6
2020-10-27,24.47,0.24,67.14,27.54
2020-10-28,23.68,0.31,74.14,24.48
2020-10-29,23.18,0.86,73.25,20.46
2020-10-30,22.12,0.05,61.96,27.67
2020-10-31,21.98,0.01,60.93,28.77
2020-11-01,22.81,0.07,62.78,28.36
2020-11-02,22.69,0.1,66.78,22.44
2020-11-03,23.13,0.56,69.24,19.86
2020-11-04,22.95,0.59,71.26,25.62
2020-11-05,23.58,0.45,70.66,26.35
2020-11-06,23.65,0.39,72.67,26.62
2020-11-07,23.75,0.07,72.66,27.52
2020-11-08,24.28,0.24,74.58,22.96
2020-11-09,24.18,0.28,75.48,24.74
2020-11-10,24.14,0.15,70.82,27.25
2020-11-11,24.45,0.27,74.04,27.08
2020-11-12,24.59,0.34,73.45,26.97
2020-11-13,25.05,0.14,75.38,28.01
2020-11-14,25.13,2.23,78.25,22.42
2020-11-15,23.41,0.37,75.92,22.29
2020-11-16,22.87,0.05,66.04,26.02
2020-11-17,23.54,0.11,65.38,24.39
2020-11-18,24.07,0.04,66.46,26.7
2020-11-19,23.6,0.08,66.9,30.08
2020-11-20,24.38,0.07,64.58,23.81
2020-11-21,24.95,0.02,64.45,29.57
2020-11-22,24.56,0.18,72.04,27.6
2020-11-23,24.58,0.53,75.06,28.73
2020-11-24,24.91,0.66,76.35,25.65
2020-11-25,25.57,1.13,77.96,27.49
2020-11-26,25.24,0.43,76.88,26.9
2020-11-27,24.79,0.28,73.88,28.18
2020-11-28,24.93,0.55,72.45,25.28
2020-11-29,25.12,0.47,74.67,27.75
2020-11-30,25.54,1.47,77.88,25.72
2020-12-01,25.99,0.5,76.99,26.51
2020-12-02,26.32,0.48,79.19,26.02
2020-12-03,26.43,0.16,77.31,27.99
2020-12-04,26.32,0.09,72.94,27.97
2020-12-05,26.43,0.1,67.1,28.92
2020-12-06,26.35,0.07,71.18,29.61
2020-12-07,26.73,0.53,70.18,27.89
2020-12-08,26.44,1.21,72.18,28.57
2020-12-09,25.17,10.29,79.88,18.58
2020-12-10,24.93,4.03,79.23,21.1
2020-12-11,25.04,2.27,76.14,26.77
2020-12-12,25.06,0.75,72.96,27.73
2020-12-13,25.12,1.35,75.73,28.91
2020-12-14,26.1,1.39,79.93,23.93
2020-12-15,26.38,2.88,81.08,20.46
2020-12-16,26.31,0.93,77.87,27.32
2020-12-17,26.09,2.04,78.56,26.26
2020-12-18,26,0.84,75.17,28.21
2020-12-19,26.5,0.16,70.86,29.69
2020-12-20,26.53,0.21,74.67,29.86
2020-12-21,26.17,0.34,76.88,29.33
2020-12-22,25.88,1.16,76,28.69
2020-12-23,26.01,1.43,76.39,23.09
2020-12-24,26.5,0.71,76.35,25.69
2020-12-25,26.68,4.53,82.01,18.96
2020-12-26,26.9,1.93,80.01,24.09
2020-12-27,27.02,1.29,77.87,20.89
2020-12-28,26.6,0.22,72.56,22.41
2020-12-29,26.33,0.7,71.97,24.67
2020-12-30,26.23,1.13,74.75,26.56
2020-12-31,26.33,0.56,74.27,28.2
2021-01-01,26.27,0.27,69.69,25.87
2021-01-02,26.23,0.26,67.35,29.89
2021-01-03,26.09,0.52,68.71,24.11
2021-01-04,26.35,0.96,73.07,22.29
2021-01-05,26.21,0.93,73.77,28.81
2021-01-06,26.3,0.41,71.74,28.78
2021-01-07,26.21,0.95,73.51,23.63
2021-01-08,26.17,0.8,71.93,25.21
2021-01-09,26.79,0.84,79.08,28.22
2021-01-10,26.79,1.92,84.35,25.41
2021-01-11,27.13,3.24,83.96,25.78
2021-01-12,27.17,3.16,81.53,17.74
2021-01-13,27.08,1.48,78.44,27.27
2021-01-14,26.73,0.12,74.04,29.64
2021-01-15,27.58,0.54,78.42,28.17
2021-01-16,27.43,0.61,79.54,28.33
2021-01-17,27.2,0.22,79.87,28.5
2021-01-18,27.61,0.11,73.35,27.42
2021-01-19,28.06,8.41,80.87,25.91
2021-01-20,27.49,2.58,83.29,26.48
2021-01-21,27.39,0.49,75.93,28.11
2021-01-22,27.43,0.21,72.06,29.78
2021-01-23,27.51,0.12,70.7,28.53
2021-01-24,27.51,1.09,71.06,27.23
2021-01-25,27.21,0.47,69.5,26.95
2021-01-26,27.64,0.09,60.65,29.27
2021-01-27,27.54,0.19,64.27,27.26
2021-01-28,27.51,0.67,70.12,24.27
2021-01-29,27.79,0.26,72.17,28.12
2021-01-30,27.62,0.65,75.72,27.33
2021-01-31,27.7,0.69,74.73,27.85
2021-02-01,27.92,1.86,76,24.91
2021-02-02,28.07,0.72,73.75,26.76
2021-02-03,27.6,0.2,71.6,26.61
2021-02-04,27.36,0.7,74.6,26.03
2021-02-05,27.74,0.56,70.11,28.15
2021-02-06,27.66,0.38,72.6,24.38
2021-02-07,27.6,0.26,74.2,26.68
2021-02-08,27.61,0.18,74.07,28.59
2021-02-09,27,0.27,76.05,23.77
2021-02-10,27.25,0.88,73.76,27.24
2021-02-11,27.3,0.52,70.36,27.17
2021-02-12,27.48,0.98,69.46,24.57
2021-02-13,27.3,0.5,71.57,27.44
2021-02-14,27.53,2.25,72.29,27.53
2021-02-15,27.59,0.78,71.7,17.34
2021-02-16,27.43,6.66,77.78,6.68
2021-02-17,27.56,8.31,81.89,22.18
2021-02-18,28.09,22.84,78.68,25.17
2021-02-19,27.41,58.46,83.73,18.09
2021-02-20,27.7,1.43,76.76,23.17
2021-02-21,27.02,1.11,75.16,24.93
2021-02-22,27.57,0.74,75.01,23.13
2021-02-23,27.06,0.21,75.12,26.87
2021-02-24,26.8,0.42,74.43,25.57
2021-02-25,26.9,0.52,73.41,21.63
2021-02-26,27.17,0.49,71.24,25.86
2021-02-27,27.48,0.35,70.24,26.53
2021-02-28,27,0.65,71.85,22.01
2021-03-01,26.67,0.35,75.28,26.93
2021-03-02,26.71,0.81,77.42,23.87
2021-03-03,27.02,0.98,75.48,24.37
2021-03-04,26.83,0.29,72.93,24.51
2021-03-05,27.35,1.17,71.34,24.73
2021-03-06,27.68,0.62,72.81,22.78
2021-03-07,27.65,24.82,83.37,8.56
2021-03-08,27.41,7.21,81.41,23.98
2021-03-09,27.07,0.61,77.25,25.15
2021-03-10,26.96,0.55,78.06,24.79
2021-03-11,26.74,0.82,76.57,25.37
2021-03-12,26.67,0.59,72.83,18.67
2021-03-13,27.16,3.44,78.27,23.25
2021-03-14,27.44,6.56,82.11,16.24
2021-03-15,26.9,4.52,81.7,15.62
2021-03-16,26.59,0.56,78.22,23.72
2021-03-17,26.81,0.34,75.35,22.95
2021-03-18,26.89,0.39,69.36,25.77
2021-03-19,26.99,1.48,74.79,22.03
2021-03-20,27.02,2.39,78.74,22.3
2021-03-21,27.38,3.59,78.59,21.33
2021-03-22,27.49,2.18,77.69,22.76
2021-03-23,27.58,0.52,76.39,24.06
2021-03-24,27.38,0.78,75.95,22.82
2021-03-25,27.34,2.02,75.92,21.85
2021-03-26,27.27,5.73,75.6,22.37
2021-03-27,27.25,0.94,73.37,22.27
2021-03-28,27.73,0.41,71.41,21.68
2021-03-29,27.82,0.26,70.84,22.63
2021-03-30,28.02,0.16,69.12,21.82
2021-03-31,27.41,0.64,75.73,22.08
2021-04-01,27.08,2.3,79.8,18.61
2021-04-02,27.03,4.7,80.59,18.67
2021-04-03,27.19,1.03,79.22,21.93
2021-04-04,27.03,0.77,80.28,21.59
2021-04-05,27.67,0.88,73.89,21.46
2021-04-06,27.21,12.87,78.56,20.9
2021-04-07,26.95,11.35,79.71,19.94
2021-04-08,26.65,5.89,78.25,17.08
2021-04-09,26.49,17.78,79.03,17
2021-04-10,26.89,5.36,75.23,10.83
2021-04-11,26.82,9.91,76.97,15.11
2021-04-12,26.43,17.78,82.35,14.99
2021-04-13,25.99,5.77,83.15,17.99
2021-04-14,25.92,9.24,81.18,18.14
2021-04-15,26.61,12.13,79.79,14.7
2021-04-16,26.74,17.67,81.93,6.9
2021-04-17,27.09,8.59,81.19,19.18
2021-04-18,26.08,11.55,82.99,11.62
2021-04-19,26.55,6.51,81.13,18.33
2021-04-20,26.48,5.83,81.12,17.28
2021-04-21,25.88,6.87,84.53,12.94
2021-04-22,25.98,10.14,84.11,8.98
2021-04-23,25.63,12.36,85.28,8.96
2021-04-24,26.12,9.64,81.69,11.92
2021-04-25,25.87,10.16,79.88,16.26
2021-04-26,25.91,12.92,82.19,7.93
2021-04-27,25.77,19.15,84.08,4.44
2021-04-28,26.02,13.16,81.36,6.9
2021-04-29,25.58,13.04,81.06,14.86
2021-04-30,25.6,6.21,81.42,16.65
2021-05-01,25.73,2.34,80.36,16.7
2021-05-02,25.52,1,82.25,17.77
2021-05-03,25.99,0.87,82.46,18.74
2021-05-04,26.28,2.49,84.15,16.45
2021-05-05,26.29,2,84.38,16.28
2021-05-06,26.24,6.17,83.63,11
2021-05-07,24.77,1.64,81.9,18.37
2021-05-08,24.2,0.05,76.1,18.29
2021-05-09,23.85,0.05,76.19,18.72
2021-05-10,24.26,0.25,74.76,17.92
2021-05-11,24.86,0.5,77.42,15.03
2021-05-12,25.11,0.42,78.81,17.02
2021-05-13,25.29,0.43,76.08,17.39
2021-05-14,25.38,0.29,75.41,17.06
2021-05-15,24.97,0.4,75.98,16.9
2021-05-16,24.83,0.2,74.2,16.86
2021-05-17,25.14,0.08,73.71,17.94
2021-05-18,24.74,0.2,75.63,17.89
2021-05-19,24.37,0.16,76.01,16.6
2021-05-20,23.99,0.24,74.57,13.61
2021-05-21,23.81,0.26,68.37,16.33
2021-05-22,23.67,0.74,68.35,14.85
2021-05-23,23.94,1.09,74.05,15.06
2021-05-24,23.91,1.23,76.43,12.2
2021-05-25,24.12,1.85,74.94,13.21
2021-05-26,24.53,0.55,80.09,15.94
2021-05-27,24.6,1.99,83.72,14.75
2021-05-28,24.35,1.03,81.51,16.21
2021-05-29,24.44,2.03,82.07,14.9
2021-05-30,24.87,0.66,78.6,15.36
2021-05-31,24.29,0.94,78.47,16.47
2021-06-01,23.99,2.66,79.97,13.09
2021-06-02,24.59,0.49,75.34,15.59
2021-06-03,24.26,0.22,73.36,16.55
2021-06-04,24.32,5.31,78.1,11.72
2021-06-05,24.51,2.37,79.03,11.24
2021-06-06,24.5,0.51,76.94,15.41
2021-06-07,23.31,1.89,81.05,11.56
2021-06-08,22.47,1.84,75.33,15.47
2021-06-09,22.83,1.61,77.34,13.84
2021-06-10,23.44,4.49,79.51,12.19
2021-06-11,23.57,2.53,79.23,12.06
2021-06-12,23.65,1.6,74.36,9.82
2021-06-13,23.71,0.37,72.42,14.98
2021-06-14,23.41,0.34,71.35,15.76
2021-06-15,23.76,1.38,73.84,11.51
2021-06-16,22.97,4.6,79.51,13.59
2021-06-17,22.99,1.85,79.09,11.43
2021-06-18,22.88,0.72,76.69,13.02
2021-06-19,22.74,0.51,72.54,15.41
2021-06-20,22.37,0.75,72.02,15.41
2021-06-21,21.81,0.56,68.54,12.5
2021-06-22,22.24,0.39,67.54,13.74
2021-06-23,22.51,0.37,65.74,15.82
2021-06-24,22.37,0.09,66.72,13.83
2021-06-25,22.7,0.35,67.37,15.56
2021-06-26,22.87,1.88,76.58,9.72
2021-06-27,23.33,2.58,78.79,14.58
2021-06-28,23.09,0.35,74.59,15.41
2021-06-29,23.11,1.36,76.67,13.01
2021-06-30,23.1,0.67,77.8,15.15
2021-07-01,22.66,0.25,74.95,15.85
2021-07-02,22.77,0.24,74.98,15.16
2021-07-03,22.92,0.53,77.88,11.24
2021-07-04,22.52,0.09,71.77,15.94
2021-07-05,23.18,0.55,72.16,16.3
2021-07-06,22.89,0.88,76.53,14.61
2021-07-07,23,0.51,76.78,13.21
2021-07-08,23.04,0.89,79.32,15.35
2021-07-09,22.86,1.29,74.55,13.09
2021-07-10,22.69,0.83,69.61,15.47
2021-07-11,22.5,0.3,69.36,14.98
2021-07-12,22.53,0.42,70.45,15.4
2021-07-13,21.99,0.19,70.76,15.28
2021-07-14,22.42,1.17,73.94,13.72
2021-07-15,22.53,0.36,71.68,14.79
2021-07-16,22.41,0.65,73.1,14.43
2021-07-17,22.21,0.4,74.18,13.96
2021-07-18,22.47,0.5,76.97,13.77
2021-07-19,22.34,0.52,75.47,15.93
2021-07-20,22.24,0.18,72.02,14.48
2021-07-21,22.37,0.12,69.65,14.23
2021-07-22,22.3,0.09,69.76,16.89
2021-07-23,22.49,0.15,71.44,15.36
2021-07-24,22.28,0.32,71.58,16.74
2021-07-25,21.99,0.28,72.8,17.22
2021-07-26,21.61,0.71,72.61,15.81
2021-07-27,21.62,19.67,81.47,12.68
2021-07-28,21.83,3.98,77.68,7.22
2021-07-29,21.68,2.76,74.51,15.53
2021-07-30,21.94,0.84,71.94,17.49
2021-07-31,21.81,0.32,73.82,18.09
2021-08-01,21.8,0.85,73,17.88
2021-08-02,21.39,0.63,69.23,16.77
2021-08-03,21.25,0.01,64.85,19.43
2021-08-04,20.98,0.96,76.76,13.72
2021-08-05,20.93,0.08,68.81,17.22
2021-08-06,21.61,0.08,69.76,16.82
2021-08-07,22.17,0.07,70.39,16.93
2021-08-08,22.13,6.94,83.59,12.73
2021-08-09,22.75,2.97,82.95,15.24
2021-08-10,22.7,2.16,81.16,16.06
2021-08-11,22.67,0.54,77.18,16.24
2021-08-12,22.55,0.83,80.61,16.31
2021-08-13,22.6,1.09,78.16,18.17
2021-08-14,22.17,1.2,76.92,18.95
2021-08-15,20.95,1.21,72.12,18.5
2021-08-16,21.28,0.34,67.68,19.26
2021-08-17,21.58,0.74,69.65,16.6
2021-08-18,21.94,0.58,68.31,16.46
2021-08-19,22.09,0.2,68.95,19.14
2021-08-20,22.21,0.57,74.53,19.64
2021-08-21,22.27,0.3,74.71,18.08
2021-08-22,21.39,0.61,77.34,19.89
2021-08-23,20.86,0.09,68.58,19.1
2021-08-24,21.43,0.09,65.66,18.12
2021-08-25,21.8,0.11,66.01,18.87
2021-08-26,21.79,0.09,68.55,20.73
2021-08-27,21.97,4.78,81.83,9.82
2021-08-28,22.39,13.71,86.66,8.19
2021-08-29,22.54,5.48,82.15,10.2
2021-08-30,22.51,0.32,74.55,20.08
2021-08-31,22.37,0.87,73.86,21.72
2021-09-01,21.97,1.07,75.62,21.57
2021-09-02,22.35,0.53,70.26,20.02
2021-09-03,22.28,0.39,68.63,18.22
2021-09-04,22.12,0.35,67.66,21.53
2021-09-05,22.17,0.49,69.25,20.9
2021-09-06,21.79,0.35,70.02,19.52
2021-09-07,21.68,0.24,70.68,20.17
2021-09-08,21.9,0.35,71.18,17.93
2021-09-09,22.25,0.85,73.49,15.68
2021-09-10,22.38,1.08,73.85,23.27
2021-09-11,22.61,1.58,76.03,19.88
2021-09-12,22.23,3.22,75.82,21.37
2021-09-13,22.47,0.92,73.88,16.3
2021-09-14,22.56,0.17,71.85,18.23
2021-09-15,22.49,0.35,74.1,21.32
2021-09-16,22.7,0.71,77.35,18.28
2021-09-17,22.95,1.34,80.5,20.77
2021-09-18,23.14,0.66,80.28,18.69
2021-09-19,22.06,1.1,74.94,21.72
2021-09-20,21.69,0.08,68.55,21.58
2021-09-21,21.53,0.07,68.74,24.4
2021-09-22,22.25,0.1,67.67,23
2021-09-23,22.43,1.12,73.09,21.31
2021-09-24,22.65,0.59,76.84,21.85
2021-09-25,22.61,0.68,72.11,24.92
2021-09-26,22.55,1.1,76.55,22.79
2021-09-27,23.04,0.27,68.65,24.7
2021-09-28,22.58,0.66,68.79,24.3
2021-09-29,22.8,0.4,71.76,24.36
2021-09-30,22.81,0.78,74.39,22.62
2021-10-01,22.64,0.97,73.49,17.76
2021-10-02,23.05,0.99,73.73,23.22
2021-10-03,22.98,0.47,73.74,20.27
2021-10-04,23.12,1.84,75.33,17.73
2021-10-05,23.13,1.21,78.73,21.04
2021-10-06,23.4,0.81,74.97,22.48
2021-10-07,23.48,1.67,76.32,23.33
2021-10-08,22.62,0.5,69.63,25.96
2021-10-09,22.68,0.81,75.42,21.18
2021-10-10,23.46,5.28,79.97,21.07
2021-10-11,23.95,4.65,85.78,13.96
2021-10-12,24.42,0.13,78.99,23
2021-10-13,24.36,0.19,75.88,20.22
2021-10-14,24.39,0.01,69.86,26.18
2021-10-15,23.73,0.15,74.3,25.68
2021-10-16,23.67,0.41,72.94,24.37
2021-10-17,23.88,0.18,72.01,23.6
2021-10-18,23.77,0.42,71.92,25.06
2021-10-19,23.97,0.46,72.33,23.19
2021-10-20,24.16,0.38,70.49,24.52
2021-10-21,24,0.6,75,22.45
2021-10-22,24.65,0.65,77.96,21.74
2021-10-23,24.86,0.14,77.48,22.51
2021-10-24,24.67,0.17,74.66,23.41
2021-10-25,24.33,0.33,71.86,24.93
2021-10-26,24.1,0.38,71.8,25.11
2021-10-27,24.2,0.09,68.09,26.68
2021-10-28,24.43,0.17,69.02,27.52
2021-10-29,24.23,4.25,79.42,15.91
2021-10-30,24.46,2.07,76.25,24.38
2021-10-31,24.17,0.23,75.46,25.68
2021-11-01,24.23,0.52,71.98,26.98
2021-11-02,24.46,0.35,71.59,27.57
2021-11-03,24.65,0.03,70.03,26.73
2021-11-04,24.82,0.05,72.6,29.09
2021-11-05,25.15,0.09,74.97,26.96
2021-11-06,25.43,0.22,75.7,28.31
2021-11-07,25.44,0.29,75.54,28.01
2021-11-08,25.19,0.96,79.18,20.41
2021-11-09,25.34,0.69,78.48,26.46
2021-11-10,24.74,0.06,72.58,28.42
2021-11-11,25.27,0.06,70.43,28.04
2021-11-12,25.77,0.03,69.16,27.54
2021-11-13,25.85,0,74.12,28.17
2021-11-14,25.96,0,69.82,27.63
2021-11-15,26.2,0,67.75,28.5
2021-11-16,26.02,0,69.19,26.89
2021-11-17,25.78,0.03,68.3,28.44
2021-11-18,25.9,0.07,65.33,27.69
2021-11-19,26.05,0.09,63.96,26.78
2021-11-20,25.87,0.04,65.17,27.21
2021-11-21,25.93,0.11,66.99,25.48
2021-11-22,26.07,0.12,66.14,28.14
2021-11-23,25.82,0.15,69.32,26.84
2021-11-24,26.09,0.17,70.2,27.22
2021-11-25,26.53,0.01,67.14,29.11
2021-11-26,26.88,0.12,63.24,27.06
2021-11-27,26.85,0.15,64.97,27.44
2021-11-28,26.63,0.09,68.01,28.6
2021-11-29,26.44,0.16,67.17,28.59
2021-11-30,26.43,0.02,69.19,28.19
2021-12-01,26.06,0.06,72.69,28.7
2021-12-02,26.37,0.39,76.31,27.6
2021-12-03,26.99,0.53,74.79,27.91
2021-12-04,26.8,0.09,73.16,27.72
2021-12-05,26.87,0.22,69.69,29.08
2021-12-06,26.68,0.32,69.26,26.79
2021-12-07,26.34,0.34,72.64,27.56
2021-12-08,26.38,0.04,70.38,26.52
2021-12-09,26.2,0.26,71.66,29.09
2021-12-10,26.32,0.06,67.05,29.47
2021-12-11,26.48,0.17,70.11,29.02
2021-12-12,26.31,0.13,70.39,26.91
2021-12-13,26.42,0.52,71.62,26.27
2021-12-14,26.34,0.51,71.18,25.68
2021-12-15,26.39,1.89,72.15,28.01
2021-12-16,25.95,1.63,75.13,23.61
2021-12-17,26.36,4.35,73.39,23.3
2021-12-18,26.82,3.39,70.87,27.78
2021-12-19,27.27,0.29,70.3,29.2
2021-12-20,27.17,1.49,76.75,21.14
2021-12-21,26.52,2.48,77.39,22.51
2021-12-22,26.65,5.68,80.03,20.46
2021-12-23,27.33,2.84,83.22,18.06
2021-12-24,28.02,2.67,77.92,27.49
2021-12-25,26.8,7.43,73.21,25.07
2021-12-26,27.55,3.45,72.11,21.48
2021-12-27,26.45,4.29,80.84,15.49
2021-12-28,26.59,4.19,78.33,26.35
2021-12-29,26.21,2.1,74.79,24.92
2021-12-30,25.84,0.53,70.4,26.21
2021-12-31,26.07,0.07,64.52,30.28
2022-01-01,26.21,1.02,70.01,25.41
2022-01-02,26.22,0.03,71.01,29.72
2022-01-03,26.36,0.01,69.24,27.92
2022-01-04,26.44,1.15,76.55,22.77
2022-01-05,27.02,0.44,75.91,26.1
2022-01-06,26.62,3.83,76.18,24.17
2022-01-07,26.41,28.76,79.64,14.75
2022-01-08,26.34,11.18,79.48,20.56
2022-01-09,27,4.19,77.58,21.09
2022-01-10,26.96,2.44,77.98,8.21
2022-01-11,26.75,14.08,78.84,8.23
2022-01-12,27.1,6.62,82.7,17.77
2022-01-13,27.04,4.14,82.4,21.42
2022-01-14,27.22,3.77,82.12,22.05
2022-01-15,27.96,3.3,78.91,22.15
2022-01-16,28.34,1.01,77.34,28.51
2022-01-17,27.85,1.83,75.83,23.94
2022-01-18,27.99,1.73,75.58,25.39
2022-01-19,27.8,0.99,79.99,20.01
2022-01-20,28.04,1.72,79.67,23.73
2022-01-21,28.22,4.57,82.28,25.03
2022-01-22,28.21,3.01,81.45,25.76
2022-01-23,28.2,0.72,74.12,26.88
2022-01-24,26.86,2.26,75.2,19.12
2022-01-25,26.18,0.32,65.96,27.13
2022-01-26,26.01,0.15,62.52,29.4
2022-01-27,26.28,0.15,64.94,28.83
2022-01-28,26.46,0.74,71.33,29.73
2022-01-29,27.51,0.77,77.41,26.32
2022-01-30,27.73,0.78,75.64,27.76
2022-01-31,27.61,1.27,75.97,26.25
2022-02-01,27.05,28.9,79.36,17.4
2022-02-02,27.51,10.66,86.18,10.06
2022-02-03,27.15,13.2,88.26,8.12
2022-02-04,27.04,4.19,86.29,15.66
2022-02-05,26.96,6.22,83.13,21.76
2022-02-06,27.01,0.55,77.54,24.31
2022-02-07,26.9,0.96,77.28,27.77
2022-02-08,26.75,0.57,76.8,26.48
2022-02-09,26.39,0.11,73.79,27.4
2022-02-10,26.17,0.16,74.99,28.52
2022-02-11,26.88,1.22,74.36,27.13
2022-02-12,27,0.78,74.22,27.3
2022-02-13,27.41,0.73,81.41,25.28
2022-02-14,27.38,1.38,82.93,21.45
2022-02-15,27.77,1.27,79.06,27.19
2022-02-16,27.5,0.85,79.25,20.18
2022-02-17,27.09,1.52,78.62,25.49
2022-02-18,27.22,2.96,75.96,25.29
2022-02-19,27.15,11.4,84.51,14.29
2022-02-20,27.21,19.53,87,9.72
2022-02-21,27.3,9,83.16,13.98
2022-02-22,27.37,3.01,82.52,21.33
2022-02-23,27.56,2.1,82.64,24.06
2022-02-24,27.05,3.81,82.89,20.49
2022-02-25,27.02,0.75,81.52,21.91
2022-02-26,27.1,1.47,80.34,25.01
2022-02-27,26.58,3.36,78.06,23.64
2022-02-28,27.14,1.76,78.64,24.22
2022-03-01,27.37,2.86,80.47,23.17
2022-03-02,27.52,7.03,80.15,25.34
2022-03-03,27.51,12.44,84.89,18.09
2022-03-04,27.27,14.12,85.56,19.63
2022-03-05,26.98,13.19,85.15,9.5
2022-03-06,27.03,5.79,81.78,18.53
2022-03-07,27.12,0.92,79.56,20.71
2022-03-08,27.07,2.94,80.99,18.19
2022-03-09,26.78,0.32,78.25,21.87
2022-03-10,27.04,2.15,79.73,22.96
2022-03-11,26.69,1.77,83.08,24.82
2022-03-12,26.61,4.57,84.07,22.89
2022-03-13,27.16,8.52,83.25,15.34
2022-03-14,26.86,4.18,82.8,18.95
2022-03-15,27.19,4.96,82.1,21.94
2022-03-16,27.2,4.25,83.19,20.9
2022-03-17,27.52,1.55,79.13,22.86
2022-03-18,27.97,3.06,76.94,23.07
2022-03-19,27.82,3.99,78.77,22.39
2022-03-20,27.44,3.65,78.25,18.93
2022-03-21,27.57,2.56,80.44,16.72
2022-03-22,27.63,2.61,82.34,21.25
2022-03-23,27.64,2.23,80.77,22.91
2022-03-24,27.06,0.37,79.19,23.69
2022-03-25,27.09,0.54,79.32,22.52
2022-03-26,27.47,0.59,78.33,23.25
2022-03-27,27.53,0.31,75.35,23.23
2022-03-28,27.44,0.09,73.95,24.31
2022-03-29,26.7,0.11,72.78,23.5
2022-03-30,26.3,1.63,78.63,10.38
2022-03-31,26.65,4.83,75.99,17.72
2022-04-01,26.36,32.84,83.76,5.49
2022-04-02,26.35,38.61,85.45,3.24
2022-04-03,26.26,41.11,84.92,17.05
2022-04-04,26.35,2.71,82.2,12.46
2022-04-05,26.38,17.28,84.87,15.78
2022-04-06,26.29,2.92,82.56,18.76
2022-04-07,25.67,0.47,82.04,20.99
2022-04-08,26.28,3.22,82.56,15.54
2022-04-09,25.81,1.06,82.53,20.96
2022-04-10,26.17,0.7,79.89,19.34
2022-04-11,26.05,0.91,79.3,17.89
2022-04-12,26.04,1.94,78.4,18.83
2022-04-13,26.06,1.93,82.26,17.45
2022-04-14,26,3.74,82.9,16.77
2022-04-15,25.63,0.66,77.35,18.01
2022-04-16,25.73,1.11,80.23,18.13
2022-04-17,26.2,3.83,84.76,15.54
2022-04-18,26.32,1.34,84.29,18.74
2022-04-19,26.4,2.41,82.5,16.32
2022-04-20,26.47,2.51,80,19.1
2022-04-21,25.79,2.69,82.7,16.8
2022-04-22,25.49,1.84,80.54,18.02
2022-04-23,25.02,0.04,71.81,19.95
2022-04-24,25.14,0.36,72.49,15.44
2022-04-25,24.86,0.39,75.19,18.23
2022-04-26,24.93,0.24,78.21,19.44
2022-04-27,25.18,1.1,77.32,16.32
2022-04-28,25.54,0.15,73.04,18.92
2022-04-29,25.19,0.04,79.23,19.44
2022-04-30,24.73,0.06,80.73,19.79
2022-05-01,25.63,0.69,79.88,18.72
2022-05-02,25.5,0.29,80.59,18.68
2022-05-03,25.38,1.57,81.76,17.91
2022-05-04,25.44,2.1,81.76,15.92
2022-05-05,25.54,2.23,80.77,14.97
2022-05-06,25.38,1.56,77.26,16.38
2022-05-07,25.17,0.13,74.35,17.95
2022-05-08,25.29,0.31,77.9,17.49
2022-05-09,25.14,0.8,81.21,18.13
2022-05-10,25.17,2.15,81.08,14.76
2022-05-11,25.52,2.51,80.15,15.99
2022-05-12,25.23,4.15,81.23,13
2022-05-13,24.42,1.46,78,17.56
2022-05-14,24.26,1.51,80.2,18.04
2022-05-15,24.68,1.59,77.62,16.87
2022-05-16,24.41,2.06,79.77,13.11
2022-05-17,23.57,0.29,76.41,15.74
2022-05-18,23.92,0.45,70.8,13.94
2022-05-19,24.23,1.92,76.16,15.63
2022-05-20,24.84,2.61,75.81,12.74
2022-05-21,24.47,1.15,74.18,14.43
2022-05-22,24.61,0.22,72.6,14.99
2022-05-23,24.67,2.08,73.32,13.15
